video_id,category,duration,upload_date,creator,quality_score,popularity_weight,content_embedding
185,Gaming,180,2026-04-15 07:45:50.513160,channel_1482,0.22486930193872795,0.0036613618556789926,"[-0.15551759604769275, -0.0001807500157231789, -0.1487109677279115, -0.41887827730014676, -0.03507042372371459, 0.13234650419355992, -0.003158773449867776, 0.09631018052577638, 0.07423467073520688, -0.15849679094370722, 0.010497903994518302, -0.2353811607188201, -0.0790042188412405, 0.007786543093502556, -0.00017789334453319585, -0.19923261848352813, -0.16806689952440715, 0.04490439442844672, 0.12769332023845156, -0.031941716355855694, -0.039667452826328185, 0.1437257288065927, -0.11915454164511304, 0.26653600335246375, -0.20761868653202123, 0.16181658218808698, 0.0832108755618468, 0.37195882702001126, -0.17303235312303236, -0.3602145190068453, 0.19282961199871618, -0.22707390790317022]"
186,Movies,269,2026-04-30 07:45:50.513160,channel_1160,0.40950702868079614,0.004697604513534323,"[0.11954851196950686, 0.22950600488405953, 0.07372778094982613, 0.04507622464235564, 0.07783958166987609, 0.16257934903559293, 0.11397506185064511, -0.2361908673763816, 0.35431037702379153, 0.009922251981404222, 0.10063223612252171, 0.1380333289061923, 0.22441494669481726, 0.2042588612356496, 0.025575743430379553, 0.013098125607102043, 0.07932884027241285, 0.2135688159851423, -0.21600738012088466, 0.125046425575678, -0.1720730653167697, 0.3593995955956734, 0.07131136503017801, -0.08076871742067253, 0.08323219941083254, 0.0017864346854955064, -0.03109912968139545, -0.35124787968146876, -0.19883959693612152, -0.027267944228170214, -0.32778163449456, -0.11399599287906358]"
187,DIY,292,2025-09-06 07:45:50.513160,channel_587,0.13696000262117855,0.0015730591060577387,"[-0.11678616950116506, -0.18210184930146694, 0.1804459174549484, -0.20563471269967298, 0.020655026581066344, -0.08250999859728529, -0.027754706461016222, 0.37530478542251305, 0.04198027647012029, 0.08715199434435136, -0.17882505047456976, 0.14628788606578189, 0.13643339012449326, 0.11392043103260703, -0.28250101690028373, -0.13673180941688684, 0.3349285396284524, -0.16067832929877687, 0.36679764881168525, -0.1276551008626385, 0.03462786717519997, -0.04372850870790716, -0.19737258254500584, -0.19400916202011506, -0.16453289753490044, 0.034592385048663826, 0.20802900971502794, 0.019427960085162146, -0.0077981860278858155, 0.2827816630381105, 0.009657873734493607, -0.1268296895987902]"
188,DIY,449,2025-10-11 07:45:50.513160,channel_512,0.2539287792141101,0.0017550323846501072,"[-0.16444931955810943, 0.20939720314769283, -0.05429183740168017, -0.09536148088533447, -0.10961351390151407, 0.2001248770238569, -0.09443851249082674, 0.16324969477037055, -0.03797620935825577, -0.19916722630713515, -0.05480182582249875, -0.005405018157125032, -0.01898263879251478, -0.023072343296376273, -0.053063493097944836, -0.1293866279373965, 0.0017697828566810984, 0.08916000514510662, -0.24106742998676714, 0.21411356352513167, -0.6092832800718084, 0.012402593401236778, 0.07682121247152808, -0.09944559882837975, -0.35038357051182506, -0.01594222467690731, 0.0279695603702586, -0.18933370421393125, -0.1368239490539246, 0.15867578524917247, 0.019396500476656014, -0.24866261360732528]"
189,Fitness,53,2026-01-21 07:45:50.513160,channel_1319,0.35287592588060784,0.0012807696000046343,"[0.08584256381136383, -0.17757405423456316, -0.14785053406512855, 0.037719628406809425, 0.019940185188904, -0.07683076722147442, -0.09621997938205575, -0.04786082836156404, -0.14896329500320013, 0.20781988930638284, -0.2994545380879964, -0.04596767646901678, -0.27850320352930125, 0.17862037749575177, -0.046240900141178896, -0.20164763954459364, 0.13072995425618564, -0.4373768786901467, 0.053602048018317354, 0.21970440766944177, 0.034262904076435445, -0.09665910076895734, -0.23704978284701866, 0.20657992721279336, 0.17698304815299193, -0.1231565797716422, -0.11805668796586744, 0.22647477748665445, 0.10144953386803712, -0.34093992892106506, -0.03734655144235861, -0.04437953306382716]"
190,DIY,243,2026-04-17 07:45:50.513160,channel_1343,0.37514341165826653,0.003392912494496608,"[0.045278800569347216, 0.0011054856251102557, -0.09374682852934604, 0.032612224958277244, -0.08187404314168635, 0.6242680666153845, 0.022440220439737573, -0.002687728909871453, 0.3369487092585817, -0.24946378330884172, -0.0201080236559464, -0.17363046566143822, 0.11610860718594815, -0.09038948163159644, 0.10606741569023771, 0.09289473954453484, 0.14268740391952486, 0.09590579837000122, -0.04096455120451588, -0.25555423484862433, 0.1845064433739456, 0.2576340486067178, -0.17148481702222512, 0.13455172030832555, -0.21399533303662394, 0.037196617953147375, 0.07486061349689462, -0.07793228435396335, 0.017383365834374748, 0.15508996722744176, -0.020006294227321385, -0.1234457226461828]"
191,Finance,126,2025-07-01 07:45:50.513160,channel_917,0.11491347717206793,0.0012009409582685597,"[-0.2419285413414825, -0.07725008902708423, -0.2322303530392983, -0.07460493275905712, -0.09197364146483276, 0.15896326758792476, 0.014525253666086806, 0.5035669953530092, -0.3980658453460965, 0.06195030327575937, -0.08926802510151616, -0.18899938025016585, -0.005885122352234199, -0.020681689623057945, 0.2130724889083302, 0.018040854665380635, -0.1369597357158617, 0.06606998495567247, -0.0453997479656927, -0.22249551217278282, -0.049134858703137524, 0.04565486922661578, 0.014289491705832642, 0.06529948757023614, -0.10408070126017946, 0.06278861230879203, 0.023745658598933808, 0.025349627980011773, 0.006396557112998776, 0.43019120661712745, 0.21946052038180217, 0.058395906820600876]"
192,ASMR,45,2025-09-16 07:45:50.513160,channel_1372,0.4365578445811398,0.0012458710404248817,"[-0.17429781659122145, -0.06367464768240312, 0.3519442461562882, -0.12261669380931255, -0.036098538510859986, -0.04822515035432053, 0.08013167464931902, -0.09510851727424975, 0.03852247481218594, -0.09024478057618417, 0.28632124631083394, -0.1494821341607772, 0.21294652870372435, -0.12745185543444465, -0.18595946972450722, -0.15264375759897958, -0.3727778028128938, 0.09553368705441921, -0.2535324288143201, -0.07796054094942428, 0.16589324462661947, 0.15886456332308402, -0.31183798295927023, 0.06764130932622181, 0.2484176496553676, -0.13871447057428737, 0.11186440353651662, -0.24902440256246033, 0.08400219149116815, 0.028592981247103303, 0.1440082765807779, 0.1305035055107151]"
193,Fitness,656,2025-11-30 07:45:50.513160,channel_872,0.4531248050828855,0.0012017113800718183,"[-0.1868438566857353, 0.018850715268019916, 0.20056983831335934, -0.30167452744152196, 0.133480895497546, 0.22110999791652688, -0.2049489365534357, -0.09258774930439907, 0.07147272295273825, -0.12232658968040293, 0.188375563343485, 0.14617706540945763, -0.19118951365064632, -0.10257666967886389, 0.10627338210474911, 0.10086507126471946, 0.30624817995359194, -0.12146477691728445, 0.20144011124153094, -0.12616274398411612, 0.06906762072402128, 0.1231848705730767, -0.4132978308237165, 0.12578896247334598, 0.19113518560570888, 0.15128278750155172, 0.2834565115159692, 0.13323947535316374, -0.07415935609389564, 0.171041316789562, -0.08199504583366071, 0.011377517133028937]"
194,DIY,172,2026-02-24 07:45:50.513160,channel_1252,0.4107774605337092,0.0028402739915358187,"[0.1507613005742736, 0.08121496304502385, 0.24489361935098614, 0.4510740307589119, -0.20614801066354416, -0.05951115137822651, 0.057343799687643464, -0.08395368272026275, -0.013721814161635228, 0.14061784673160801, 0.11652758511306922, 0.04482923050739684, 0.026776257131902896, -0.040576618591985504, 0.2545707478530489, 0.30149039104867825, 0.18466075135079468, -0.2083253111447272, -0.04752582399798684, 0.03618959498029017, -0.17050154169696452, 0.014333976842804038, 0.004027715452674285, 0.19650080306934306, -0.09031549100824407, 0.21084946284240894, -0.1735236267386577, -0.148233927085198, -0.06875968384007569, 0.00867681296958379, -0.4379945643768405, 0.08324800525118108]"
195,Fitness,311,2026-04-18 07:45:50.513160,channel_269,0.2137040691835497,0.0018781971714947718,"[0.28004180868953177, 0.10669757779592634, -0.03451408143384581, -0.17768869768724074, -0.29702766804436553, -0.2691767735487119, -0.021435513693219256, 0.34517534160376717, -0.44513848601047606, 0.1147167876165149, -0.11103020391559545, -0.054964182653645055, -0.15362333020857855, -0.22402767457562972, 0.020583165107710744, 0.0430551292757675, 0.10949423850833939, -0.2760936949595447, 0.14318300075401055, 0.14610494728727455, 0.06954485570785408, -0.06896619632597806, 0.05053026897719529, -0.026286389788594676, 0.1586721559647535, -0.06005099987269187, 0.01769765639098112, -0.2847895195468867, 0.05001730406254189, -0.12279960291415307, 0.0839574068606178, 0.1291677528526499]"
196,Sports,292,2025-07-13 07:45:50.513160,channel_797,0.520565628690074,0.0016071018313877027,"[-0.13617883971141534, 0.006962910236702446, 0.038956669917246244, 0.08217166450434998, 0.17633884195551572, 0.1471268168811747, -0.08481199359599818, 0.3568316080547422, 0.16788413863734256, 0.3137039690757137, 0.07740362899836327, 0.09059765152635088, -0.026163359558259117, -0.09907438411883893, 0.2177480551398375, 0.05907088948943043, -0.029372141932167684, -0.22830501883845936, 0.3471856125536525, 0.025144067796825823, -0.2738706025873143, 0.018177883242410067, -0.04485627182089724, -0.05401547801608459, 0.12865224961505473, -0.044547976852265095, -0.06820385557168378, 0.3041621742376897, -0.3883651158000273, -0.011471300754274294, 0.20736980268983543, 0.13996511578765133]"
197,Tech,175,2025-11-30 07:45:50.513160,channel_1314,0.10834145993442239,0.009135175547301182,"[0.15152476469470091, 0.300297657809504, 0.252373528984491, -0.17165076916113095, -0.2392645386967897, 0.048552818308194697, -0.2011495966166298, -0.28617049458050614, 0.04697680575190201, 0.08423266311204043, 0.254184149054594, 0.11414783357563123, 0.2851441512306601, 0.05281637034191779, -0.16878909659825506, 0.12213310330760868, 0.19820769301229751, 0.05809426311639426, 0.21547436013297194, -0.018308476100409067, 0.08109146545875692, -0.025896440403110052, 0.3533988701723798, 0.12496642648480707, -0.16588276607691782, 0.2751970811340464, -0.10891137059182637, 0.002034488419734763, 0.06956449757544204, 0.08169944561607663, 0.07185529843851328, -0.1683100733794077]"
198,Sports,1763,2025-08-14 07:45:50.513160,channel_724,0.49838537218382434,0.0014313358114129194,"[0.08798575266525287, 0.19883834578746878, 0.19363872017532457, -0.23518031900515085, -0.11844765874822945, -0.18869915316298466, 0.06138927235973528, -0.28031455702237135, -0.20283027270899678, -0.12016065894159549, -0.32460100163817535, -0.005022076254696022, -0.38055110603829595, 0.08768046822012462, -0.07172436040620736, -0.11272634054229584, -0.0832370253190625, -0.010909112817724083, 0.1071048618566226, 0.23794158892256626, 0.18316821811588638, 0.4031679938499624, 0.12199652540120244, 0.02534877193808444, -0.08256556251380053, -0.07656184491463575, 0.09738047986424783, -0.18055562933827707, 0.04136592450448694, -0.003408057531070362, -0.13153513714355394, -0.18990388453636728]"
199,Tech,233,2026-03-05 07:45:50.513160,channel_1188,0.04628519550946556,0.001806099275498777,"[0.3565434891273234, -0.19722537514653488, -0.009568941845505009, 0.1726546817265417, 0.07471401471210089, -0.06687323204693768, -0.16835638005793221, 0.01832858974892594, -0.3727553581284931, 0.023988820277833032, 0.004918250377421486, 0.15112384095520054, -0.1614637443506577, -0.045681000529724076, 0.06169974956091839, 0.029030513667360956, -0.18961007175838265, -0.09144093389010365, 0.1976971094041992, 0.03662236831290898, -0.235008383039261, 0.12473105251171236, -0.22584999116692264, -0.04335778532741532, 0.0795465583672441, 0.17140093057515923, -0.33016433103471055, 0.10049156769898185, 0.12169373786169188, -0.07866236059232705, 0.012838285439094516, -0.4310029330559947]"
